"","secid","date","exdate","cp_flag","strike_price","best_bid","best_offer","volume","open_interest","impl_volatility","delta","gamma","vega","theta","optionid","am_settlement","contract_size","forward_price","index_flag","issuer","exercise_style","SPOT","moneyness","price","TM","TTM","interest","own_impvol"
"158588",108105,2019-02-20,2019-05-17,"C",2850,36.1,36.6,271,17831,0.114849,0.357163,0.00241,499.9154,-129.1278,127629740,1,100,2789.135984,1,"CBOE S&P 500 INDEX","E",2784.7,0.977087719298246,36.35,86,61,2.59476154285714,0.103345086101537
"158603",108105,2019-02-20,2019-05-17,"C",2925,12.6,12.9,2206,173,0.102995,0.174864,0.001859,345.6696,-79.43741,127629751,1,100,2789.135984,1,"CBOE S&P 500 INDEX","E",2784.7,0.952034188034188,12.75,86,61,2.59476154285714,0.0944933482943577
"158807",108105,2019-02-20,2019-06-21,"C",2775,93.1,94,504,12720,0.135265,0.541634,0.001824,628.9609,-137.4077,116364779,1,100,2791.054363,1,"CBOE S&P 500 INDEX","E",2784.7,1.0034954954955,93.55,121,85,2.60445985714286,0.117523754936843
"158817",108105,2019-02-20,2019-06-21,"C",2825,64,64.8,317,17298,0.125813,0.444882,0.001956,627.5504,-126.9873,117935009,1,100,2791.054363,1,"CBOE S&P 500 INDEX","E",2784.7,0.985734513274336,64.4,121,85,2.60445985714286,0.111187571426747
"158827",108105,2019-02-20,2019-06-21,"C",2875,40.6,41,1403,9834,0.117072,0.339538,0.001952,582.4745,-109.2004,117935011,1,100,2791.054363,1,"CBOE S&P 500 INDEX","E",2784.7,0.968591304347826,40.8,121,85,2.60445985714286,0.104967397377033
"158850",108105,2019-02-20,2019-06-21,"C",3000,9,9.3,849,35340,0.103242,0.116303,0.001185,311.8435,-50.97089,116364782,1,100,2791.054363,1,"CBOE S&P 500 INDEX","E",2784.7,0.928233333333333,9.15,121,85,2.60445985714286,0.0952154522528369
"159088",108105,2019-02-20,2019-09-20,"C",2600,253.9,256.2,300,6857,0.170692,0.725985,0.000898,687.1217,-109.026,120840427,1,100,2796.073553,1,"CBOE S&P 500 INDEX","E",2784.7,1.07103846153846,255.05,212,148,2.61611973626374,0.131931468166112
"159100",108105,2019-02-20,2019-09-20,"C",2900,62.2,62.9,150,15346,0.124586,0.363676,0.001413,789.0259,-90.52781,120840439,1,100,2796.073553,1,"CBOE S&P 500 INDEX","E",2784.7,0.960241379310345,62.55,212,148,2.61611973626374,0.108869413677104
"159104",108105,2019-02-20,2019-09-20,"C",3000,27.5,28.1,570,21889,0.111937,0.213971,0.001224,614.0648,-62.9262,120840443,1,100,2796.073553,1,"CBOE S&P 500 INDEX","E",2784.7,0.928233333333333,27.8,212,148,2.61611973626374,0.10003923310097
"159248",108105,2019-02-20,2019-03-08,"C",2655,131.9,133.8,102,17391,0.153415,0.933528,0.001428,74.4706,-141.7446,127486114,0,100,2785.391297,1,"CBOE S&P 500 INDEX","E",2784.7,1.04885122410546,132.85,16,12,2.47722371428571,0.075737138974283
"159272",108105,2019-02-20,2019-03-08,"C",2775,31.5,32,522,5267,0.113095,0.566897,0.005959,229.0793,-303.6635,127486132,0,100,2785.391297,1,"CBOE S&P 500 INDEX","E",2784.7,1.0034954954955,31.75,16,12,2.47722371428571,0.102228884752882
"159275",108105,2019-02-20,2019-03-08,"C",2790,22.8,23.3,123,6952,0.108712,0.47518,0.006277,231.9655,-294.5586,127530589,0,100,2785.391297,1,"CBOE S&P 500 INDEX","E",2784.7,0.998100358422939,23.05,16,12,2.47722371428571,0.0991387776543351
"159280",108105,2019-02-20,2019-03-08,"C",2815,11.8,12.1,153,2175,0.102218,0.314152,0.005951,206.7767,-245.7442,127760056,0,100,2785.391297,1,"CBOE S&P 500 INDEX","E",2784.7,0.989236234458259,11.95,16,12,2.47722371428571,0.0942675952534695
"159282",108105,2019-02-20,2019-03-08,"C",2825,8.6,8.9,375,8602,0.099992,0.253137,0.005485,186.4242,-216.3988,127486134,0,100,2785.391297,1,"CBOE S&P 500 INDEX","E",2784.7,0.985734513274336,8.75,16,12,2.47722371428571,0.0925419013039011
"159289",108105,2019-02-20,2019-03-08,"C",2860,2.3,2.45,577,4334,0.094745,0.092902,0.003009,96.91141,-106.1367,127777362,0,100,2785.391297,1,"CBOE S&P 500 INDEX","E",2784.7,0.973671328671329,2.375,16,12,2.47722371428571,0.0885131610514505
"159436",108105,2019-02-20,2019-03-11,"C",2840,5.9,6.2,101,101,0.094189,0.186451,0.004481,170.3513,-156.9547,127783481,0,100,2785.533963,1,"CBOE S&P 500 INDEX","E",2784.7,0.980528169014084,6.05,19,13,2.48620928571429,0.0915902555110917
"159799",108105,2019-02-20,2019-03-15,"C",2725,74,74.5,145,661,0.131127,0.752765,0.003435,220.1242,-239.4862,124049044,0,100,2785.730597,1,"CBOE S&P 500 INDEX","E",2784.7,1.02190825688073,74.25,23,17,2.49819004761905,0.113863678798639
"159804",108105,2019-02-20,2019-03-15,"C",2750,54.5,55.1,241,1712,0.122967,0.666924,0.00422,253.5413,-256.9205,124049045,0,100,2785.730597,1,"CBOE S&P 500 INDEX","E",2784.7,1.01261818181818,54.8,23,17,2.49819004761905,0.109181908969867
"159806",108105,2019-02-20,2019-03-15,"C",2760,47.3,47.8,175,510,0.119508,0.626397,0.004525,264.2668,-259.6522,126800792,0,100,2785.730597,1,"CBOE S&P 500 INDEX","E",2784.7,1.00894927536232,47.55,23,17,2.49819004761905,0.106853314989307
"159809",108105,2019-02-20,2019-03-15,"C",2775,37.3,37.8,116,448,0.114778,0.558297,0.004912,275.4886,-259.09,124049046,0,100,2785.730597,1,"CBOE S&P 500 INDEX","E",2784.7,1.0034954954955,37.55,23,17,2.49819004761905,0.10359612084139
"159811",108105,2019-02-20,2019-03-15,"C",2785,31.3,31.8,314,664,0.111974,0.508716,0.005089,278.4609,-254.9409,126800796,0,100,2785.730597,1,"CBOE S&P 500 INDEX","E",2784.7,0.999892280071813,31.55,23,17,2.49819004761905,0.101637299421732
"159813",108105,2019-02-20,2019-03-15,"C",2795,25.9,26.3,112,318,0.109338,0.456721,0.005183,276.9379,-247.0793,126800798,0,100,2785.730597,1,"CBOE S&P 500 INDEX","E",2784.7,0.996314847942755,26.1,23,17,2.49819004761905,0.099750070180486
"159815",108105,2019-02-20,2019-03-15,"C",2805,21,21.3,301,425,0.106573,0.403015,0.005191,270.3482,-234.6766,126800799,0,100,2785.730597,1,"CBOE S&P 500 INDEX","E",2784.7,0.992762923351159,21.15,23,17,2.49819004761905,0.0976620609613024
"159817",108105,2019-02-20,2019-03-15,"C",2815,16.7,17,119,718,0.104153,0.349068,0.005079,258.4707,-218.8956,126800801,0,100,2785.730597,1,"CBOE S&P 500 INDEX","E",2784.7,0.989236234458259,16.85,23,17,2.49819004761905,0.0958368695478798
"159821",108105,2019-02-20,2019-03-15,"C",2835,9.9,10.2,134,391,0.099817,0.245696,0.00451,219.9628,-177.983,126800804,0,100,2785.730597,1,"CBOE S&P 500 INDEX","E",2784.7,0.982257495590829,10.05,23,17,2.49819004761905,0.092493993010261
"159823",108105,2019-02-20,2019-03-15,"C",2845,7.4,7.6,117,399,0.097872,0.19892,0.004077,194.9715,-154.4788,126800806,0,100,2785.730597,1,"CBOE S&P 500 INDEX","E",2784.7,0.978804920913884,7.5,23,17,2.49819004761905,0.0909628438770908
"159836",108105,2019-02-20,2019-03-15,"C",2910,0.9,1,156,378,0.09598,0.035938,0.001177,55.18676,-42.5933,126800816,0,100,2785.730597,1,"CBOE S&P 500 INDEX","E",2784.7,0.956941580756014,0.95,23,17,2.49819004761905,0.0904556099384295
"159987",108105,2019-02-20,2019-03-18,"C",2870,3.8,4.1,976,963,0.093049,0.117768,0.002853,146.6577,-97.64333,127862369,0,100,2785.882883,1,"CBOE S&P 500 INDEX","E",2784.7,0.970278745644599,3.95,26,18,2.50717561904762,0.0898594407541232
"160272",108105,2019-02-20,2019-03-22,"C",2850,9.8,10.1,1019,2568,0.100454,0.219377,0.003684,235.8434,-147.5771,127695075,0,100,2786.088671,1,"CBOE S&P 500 INDEX","E",2784.7,0.977087719298246,9.95,30,22,2.51755221428571,0.0931734921393536
"160505",108105,2019-02-20,2019-03-29,"C",2760,58.2,58.9,651,1181,0.125542,0.600885,0.00346,341.408,-220.3327,124149671,0,100,2786.456156,1,"CBOE S&P 500 INDEX","E",2784.7,1.00894927536232,58.55,37,27,2.53290396428571,0.111860736769891
"160513",108105,2019-02-20,2019-03-29,"C",2800,33.9,34.4,1090,28178,0.114585,0.453475,0.003894,350.7086,-205.2027,119748054,0,100,2786.456156,1,"CBOE S&P 500 INDEX","E",2784.7,0.994535714285714,34.15,37,27,2.53290396428571,0.104032967508452
"160520",108105,2019-02-20,2019-03-29,"C",2835,18.2,18.5,266,34904,0.105931,0.309618,0.00375,312.2809,-168.0628,124149683,0,100,2786.456156,1,"CBOE S&P 500 INDEX","E",2784.7,0.982257495590829,18.35,37,27,2.53290396428571,0.0973883566152656
"160523",108105,2019-02-20,2019-03-29,"C",2850,13.3,13.6,1893,20238,0.103006,0.250578,0.003481,281.8319,-147.1886,119748056,0,100,2786.456156,1,"CBOE S&P 500 INDEX","E",2784.7,0.977087719298246,13.45,37,27,2.53290396428571,0.0951373226835282
"160527",108105,2019-02-20,2019-03-29,"C",2870,8.3,8.6,147,18026,0.099494,0.179296,0.002965,231.9072,-116.6994,124149689,0,100,2786.456156,1,"CBOE S&P 500 INDEX","E",2784.7,0.970278745644599,8.45,37,27,2.53290396428571,0.0923908737530598
"160543",108105,2019-02-20,2019-03-29,"C",2950,1.1,1.25,1350,4458,0.097826,0.034649,0.000883,67.91969,-33.34291,119748060,0,100,2786.456156,1,"CBOE S&P 500 INDEX","E",2784.7,0.943966101694915,1.175,37,27,2.53290396428571,0.0922712075091362
"160721",108105,2019-02-20,2019-04-05,"C",2800,38.4,39,17670,17664,0.116552,0.460625,0.003516,383.0532,-192.3663,127760235,0,100,2786.8401,1,"CBOE S&P 500 INDEX","E",2784.7,0.994535714285714,38.7,44,32,2.54825571428571,0.105355747874255
"161139",108105,2019-02-20,2019-04-18,"C",2780,58.2,58.8,396,327,0.125008,0.530255,0.002882,436.3122,-182.9344,127434614,0,100,2787.59033,1,"CBOE S&P 500 INDEX","E",2784.7,1.00169064748201,58.5,57,41,2.57527389285714,0.111726141379003
"161157",108105,2019-02-20,2019-04-18,"C",2870,16.6,16.9,589,263,0.10532,0.247764,0.002725,347.5436,-121.3463,127518023,0,100,2787.59033,1,"CBOE S&P 500 INDEX","E",2784.7,0.970278745644599,16.75,57,41,2.57527389285714,0.0969965119140988
"161348",108105,2019-02-20,2019-04-30,"C",2860,24.7,25.2,1369,2579,0.109159,0.303349,0.002639,422.2319,-126.9434,126616781,0,100,2788.243535,1,"CBOE S&P 500 INDEX","E",2784.7,0.973671328671329,24.95,69,48,2.58368460714286,0.101378010321305
"161355",108105,2019-02-20,2019-04-30,"C",2895,14.1,14.5,127,112,0.103292,0.207023,0.002282,345.5049,-97.90047,127862420,0,100,2788.243535,1,"CBOE S&P 500 INDEX","E",2784.7,0.961899827288428,14.3,69,48,2.58368460714286,0.0967822555851194
"161597",108105,2019-02-20,2019-05-17,"C",2910,16.1,16.5,1070,148,0.104769,0.208504,0.002023,387.2096,-89.63536,127630853,0,100,2789.190066,1,"CBOE S&P 500 INDEX","E",2784.7,0.956941580756014,16.3,86,61,2.59476154285714,0.0963919233647704
"161745",108105,2019-02-20,2019-05-31,"C",2900,23.3,23.8,147,892,0.108286,0.255149,0.00203,467.0156,-96.56663,126967308,0,100,2789.951845,1,"CBOE S&P 500 INDEX","E",2784.7,0.960241379310345,23.55,100,70,2.59870634285714,0.099381262765936
"182031",108105,2019-02-27,2019-03-15,"C",2750,55.3,56.9,191,69022,0.132935,0.72193,0.004451,189.5836,-317.4891,118526871,1,100,2793.077273,1,"CBOE S&P 500 INDEX","E",2792.38,1.01541090909091,56.1,16,12,2.478594,0.11393460809362
"182037",108105,2019-02-27,2019-03-15,"C",2780,33.6,34.2,4013,11878,0.11933,0.581196,0.005777,220.9159,-329.759,126800196,1,100,2793.077273,1,"CBOE S&P 500 INDEX","E",2792.38,1.00445323741007,33.9,16,12,2.478594,0.104382688286832
"182039",108105,2019-02-27,2019-03-15,"C",2790,27.2,27.8,6566,14500,0.114992,0.5231,0.006113,225.2662,-323.3576,126800198,1,100,2793.077273,1,"CBOE S&P 500 INDEX","E",2792.38,1.00085304659498,27.5,16,12,2.478594,0.101136926624527
"182041",108105,2019-02-27,2019-03-15,"C",2800,21.5,22,4933,41705,0.110901,0.460268,0.006319,224.5577,-310.2652,118526873,1,100,2793.077273,1,"CBOE S&P 500 INDEX","E",2792.38,0.997278571428571,21.75,16,12,2.478594,0.098021386965858
"182047",108105,2019-02-27,2019-03-15,"C",2830,8.8,9.1,240,8110,0.10039,0.26247,0.005733,184.44,-229.5089,126800204,1,100,2793.077273,1,"CBOE S&P 500 INDEX","E",2792.38,0.986706713780919,8.95,16,12,2.478594,0.0898095640218954
"182049",108105,2019-02-27,2019-03-15,"C",2840,6.1,6.4,114,9280,0.097851,0.203126,0.0051,159.9094,-193.6669,126800206,1,100,2793.077273,1,"CBOE S&P 500 INDEX","E",2792.38,0.983232394366197,6.25,16,12,2.478594,0.0878252558936439
"182053",108105,2019-02-27,2019-03-15,"C",2860,2.75,2.95,307,9352,0.094807,0.110701,0.003519,106.9045,-125.1202,126800209,1,100,2793.077273,1,"CBOE S&P 500 INDEX","E",2792.38,0.976356643356643,2.85,16,12,2.478594,0.085570148129679
"182056",108105,2019-02-27,2019-03-15,"C",2875,1.5,1.65,119,26306,0.094747,0.067341,0.002429,73.75604,-86.12595,118526876,1,100,2793.077273,1,"CBOE S&P 500 INDEX","E",2792.38,0.971262608695652,1.575,16,12,2.478594,0.0858121760557706
"182081",108105,2019-02-27,2019-03-15,"C",3000,0.05,0.1,4209,40493,0.129538,0.003378,0.000139,5.761621,-9.136009,118526881,1,100,2793.077273,1,"CBOE S&P 500 INDEX","E",2792.38,0.930793333333333,0.075,16,12,2.478594,0.1189247416518
"182092",108105,2019-02-27,2019-03-15,"C",3075,0,0.05,500,3457,0.15339,0.001045,4e-05,1.984444,-3.720562,118940183,1,100,2793.077273,1,"CBOE S&P 500 INDEX","E",2792.38,0.908091056910569,0.025,16,12,2.478594,0.141227001214363
"182346",108105,2019-02-27,2019-04-18,"C",2775,62.7,63.2,172,10434,0.12908,0.568339,0.002967,400.9018,-202.3633,127262078,1,100,2795.038067,1,"CBOE S&P 500 INDEX","E",2792.38,1.00626306306306,62.95,50,36,2.57690596428571,0.114346331089139
"182355",108105,2019-02-27,2019-04-18,"C",2820,35.6,36.1,106,186,0.115545,0.424041,0.003307,399.9475,-179.5842,127485730,1,100,2795.038067,1,"CBOE S&P 500 INDEX","E",2792.38,0.990205673758865,35.85,50,36,2.57690596428571,0.10404475412974
"182361",108105,2019-02-27,2019-04-18,"C",2850,21.8,22.3,946,12405,0.107356,0.316458,0.003236,363.6401,-151.0951,127262080,1,100,2795.038067,1,"CBOE S&P 500 INDEX","E",2792.38,0.979782456140351,22.05,50,36,2.57690596428571,0.0975700265461493
"182369",108105,2019-02-27,2019-04-18,"C",2890,9.7,10,105,211,0.098725,0.182127,0.002615,270.195,-102.7018,127530286,1,100,2795.038067,1,"CBOE S&P 500 INDEX","E",2792.38,0.966221453287197,9.85,50,36,2.57690596428571,0.0906932746642602
"182375",108105,2019-02-27,2019-04-18,"C",2920,4.9,5.1,185,411,0.095295,0.108104,0.001903,189.86,-69.39654,127629522,1,100,2795.038067,1,"CBOE S&P 500 INDEX","E",2792.38,0.956294520547945,5,50,36,2.57690596428571,0.0881549708075257
"182391",108105,2019-02-27,2019-04-18,"C",3000,0.85,1,1327,4784,0.097569,0.024838,0.000582,59.44807,-22.0709,127262082,1,100,2795.038067,1,"CBOE S&P 500 INDEX","E",2792.38,0.930793333333333,0.925,50,36,2.57690596428571,0.0914922377502724
"182593",108105,2019-02-27,2019-05-17,"C",2725,113.7,114.9,1008,2199,0.144526,0.660972,0.001948,469.1569,-169.1491,127629715,1,100,2796.738598,1,"CBOE S&P 500 INDEX","E",2792.38,1.02472660550459,114.3,79,56,2.59754185714286,0.124567917684608
"182608",108105,2019-02-27,2019-05-17,"C",2800,62.7,63.4,649,4896,0.126004,0.501631,0.002443,512.9019,-159.7977,127629730,1,100,2796.738598,1,"CBOE S&P 500 INDEX","E",2792.38,0.997278571428571,63.05,79,56,2.59754185714286,0.111970344986549
"182628",108105,2019-02-27,2019-05-17,"C",2900,17.5,18,383,20864,0.104053,0.231857,0.002267,393.0308,-99.95071,127629748,1,100,2796.738598,1,"CBOE S&P 500 INDEX","E",2792.38,0.962889655172414,17.75,79,56,2.59754185714286,0.0951680712101247
"182836",108105,2019-02-27,2019-06-21,"C",2725,130.8,132,117,15174,0.148237,0.638791,0.001611,576.5219,-147.7883,116364777,1,100,2798.779143,1,"CBOE S&P 500 INDEX","E",2792.38,1.02472660550459,131.4,114,80,2.60698157142857,0.127037418148711
"182846",108105,2019-02-27,2019-06-21,"C",2775,96.1,96.9,490,13244,0.137215,0.556366,0.00184,609.3757,-144.0143,116364779,1,100,2798.779143,1,"CBOE S&P 500 INDEX","E",2792.38,1.00626306306306,96.5,114,80,2.60698157142857,0.119826986480782
"182856",108105,2019-02-27,2019-06-21,"C",2825,65.7,66.3,722,14950,0.126521,0.458599,0.002008,613.3555,-133.079,117935009,1,100,2798.779143,1,"CBOE S&P 500 INDEX","E",2792.38,0.988453097345133,66,114,80,2.60698157142857,0.112263327211373
"182866",108105,2019-02-27,2019-06-21,"C",2875,40.8,41.3,121,9787,0.116385,0.349006,0.002039,572.782,-113.8,117935011,1,100,2798.779143,1,"CBOE S&P 500 INDEX","E",2792.38,0.971262608695652,41.05,114,80,2.60698157142857,0.104692888432828
"182876",108105,2019-02-27,2019-06-21,"C",2925,22.6,23.1,1540,21021,0.107714,0.238696,0.001847,480.3069,-87.888,118728561,1,100,2798.779143,1,"CBOE S&P 500 INDEX","E",2792.38,0.954659829059829,22.85,114,80,2.60698157142857,0.098070030400059
"182891",108105,2019-02-27,2019-06-21,"C",3000,7.9,8.3,716,36687,0.099913,0.110385,0.001212,292.4046,-49.25162,116364782,1,100,2798.779143,1,"CBOE S&P 500 INDEX","E",2792.38,0.930793333333333,8.1,114,80,2.60698157142857,0.0923972799534916
"183059",108105,2019-02-27,2019-08-16,"C",2800,105,106,304,2075,0.139133,0.517474,0.001494,750.356,-120.7774,127973092,1,100,2802.056947,1,"CBOE S&P 500 INDEX","E",2792.38,0.997278571428571,105.5,170,119,2.61466971428571,0.120148600052555
"183071",108105,2019-02-27,2019-08-16,"C",3100,6.2,6.6,500,300,0.101481,0.075868,0.000739,270.7764,-31.0892,127973104,1,100,2802.056947,1,"CBOE S&P 500 INDEX","E",2792.38,0.900767741935484,6.4,170,119,2.61466971428571,0.0935642121409768
"183145",108105,2019-02-27,2019-09-20,"C",2800,118.1,119,3500,14257,0.141537,0.521154,0.001333,822.3412,-111.9402,120840435,1,100,2804.1136,1,"CBOE S&P 500 INDEX","E",2792.38,0.997278571428571,118.55,205,143,2.61768068131868,0.120919144125929
"183148",108105,2019-02-27,2019-09-20,"C",2875,75.7,76.5,126,5069,0.128782,0.412056,0.001436,806.0049,-99.50013,120840438,1,100,2804.1136,1,"CBOE S&P 500 INDEX","E",2792.38,0.971262608695652,76.1,205,143,2.61768068131868,0.112266924204261
"183157",108105,2019-02-27,2019-09-20,"C",3100,9.9,10.3,128,20560,0.102941,0.101866,0.000825,370.2833,-35.96994,120840447,1,100,2804.1136,1,"CBOE S&P 500 INDEX","E",2792.38,0.900767741935484,10.1,205,143,2.61768068131868,0.0939755999725029
"183401",108105,2019-02-27,2019-03-15,"C",2755,52.5,53,116,1003,0.129321,0.698306,0.004603,203.4511,-310.7135,126800791,0,100,2793.128132,1,"CBOE S&P 500 INDEX","E",2792.38,1.01356805807623,52.75,16,12,2.478594,0.115394664976491
"183403",108105,2019-02-27,2019-03-15,"C",2765,44.9,45.4,108,434,0.124894,0.654939,0.005039,215.1164,-316.5069,126800793,0,100,2793.128132,1,"CBOE S&P 500 INDEX","E",2792.38,1.00990235081374,45.15,16,12,2.478594,0.112180708976693
"183409",108105,2019-02-27,2019-03-15,"C",2795,25.1,25.5,148,428,0.112493,0.492947,0.00606,233.0141,-306.7721,126800798,0,100,2793.128132,1,"CBOE S&P 500 INDEX","E",2792.38,0.999062611806798,25.3,16,12,2.478594,0.10269103696272
"183411",108105,2019-02-27,2019-03-15,"C",2805,19.7,20,164,644,0.108502,0.430051,0.006188,229.4912,-290.8654,126800799,0,100,2793.128132,1,"CBOE S&P 500 INDEX","E",2792.38,0.995500891265597,19.85,16,12,2.478594,0.0994738180008704
"183413",108105,2019-02-27,2019-03-15,"C",2815,15,15.3,184,758,0.104903,0.365065,0.006126,219.6457,-268.6719,126800801,0,100,2793.128132,1,"CBOE S&P 500 INDEX","E",2792.38,0.991964476021314,15.15,16,12,2.478594,0.0965540855215711
"183415",108105,2019-02-27,2019-03-15,"C",2825,11.1,11.3,101,1427,0.101587,0.300304,0.005854,203.2766,-240.39,124049048,0,100,2793.128132,1,"CBOE S&P 500 INDEX","E",2792.38,0.988453097345133,11.2,16,12,2.478594,0.0938348371180222
"183417",108105,2019-02-27,2019-03-15,"C",2835,7.9,8.2,111,488,0.09886,0.239109,0.005366,181.3128,-208.3338,126800804,0,100,2793.128132,1,"CBOE S&P 500 INDEX","E",2792.38,0.984966490299824,8.05,16,12,2.478594,0.0916130108046536
"183420",108105,2019-02-27,2019-03-15,"C",2850,4.5,4.8,187,1387,0.095691,0.159477,0.004339,141.9052,-157.4931,124049049,0,100,2793.128132,1,"CBOE S&P 500 INDEX","E",2792.38,0.979782456140351,4.65,16,12,2.478594,0.0890558234750185
"183422",108105,2019-02-27,2019-03-15,"C",2860,3.1,3.3,126,450,0.094838,0.118584,0.003577,115.9478,-127.3711,126800808,0,100,2793.128132,1,"CBOE S&P 500 INDEX","E",2792.38,0.976356643356643,3.2,16,12,2.478594,0.0884872294901335
"183589",108105,2019-02-27,2019-03-18,"C",2860,3.6,3.9,105,2149,0.091097,0.130113,0.003646,134.8155,-120.1312,127844529,0,100,2793.283986,1,"CBOE S&P 500 INDEX","E",2792.38,0.976356643356643,3.75,19,13,2.48928,0.0888993891019915
"183721",108105,2019-02-27,2019-03-20,"C",2870,3.4,3.7,2000,882,0.093798,0.116642,0.00312,131.2818,-108.9746,127862382,0,100,2793.390619,1,"CBOE S&P 500 INDEX","E",2792.38,0.972954703832753,3.55,21,15,2.496404,0.0894672081644764
"183887",108105,2019-02-27,2019-03-22,"C",2800,28.7,29.2,419,6137,0.114766,0.47301,0.004942,278.6996,-261.4557,127695073,0,100,2793.496925,1,"CBOE S&P 500 INDEX","E",2792.38,0.997278571428571,28.95,23,17,2.502101,0.104935615091314
"183890",108105,2019-02-27,2019-03-22,"C",2815,20.9,21.3,208,361,0.109301,0.394748,0.005021,269.6214,-240.3044,127760090,0,100,2793.496925,1,"CBOE S&P 500 INDEX","E",2792.38,0.991964476021314,21.1,23,17,2.502101,0.100494148273901
"183893",108105,2019-02-27,2019-03-22,"C",2830,14.5,14.8,103,2216,0.104375,0.31439,0.004848,248.6326,-211.1203,127760092,0,100,2793.496925,1,"CBOE S&P 500 INDEX","E",2792.38,0.986706713780919,14.65,23,17,2.502101,0.096447168421999
"183899",108105,2019-02-27,2019-03-22,"C",2860,5.9,6.2,125,631,0.096703,0.169067,0.003718,176.6805,-138.4154,127777576,0,100,2793.496925,1,"CBOE S&P 500 INDEX","E",2792.38,0.976356643356643,6.05,23,17,2.502101,0.09012269201177
"183903",108105,2019-02-27,2019-03-22,"C",2880,2.95,3.2,307,639,0.093864,0.099718,0.002661,122.7244,-93.09476,127789004,0,100,2793.496925,1,"CBOE S&P 500 INDEX","E",2792.38,0.969576388888889,3.075,23,17,2.502101,0.0878868919355448
"184345",108105,2019-02-27,2019-03-29,"C",2715,95.6,96.9,203,983,0.148613,0.754848,0.002632,250.7217,-238.0393,124149664,0,100,2793.882766,1,"CBOE S&P 500 INDEX","E",2792.38,1.02850092081031,96.25,30,22,2.5220405,0.129795958771446
"184366",108105,2019-02-27,2019-03-29,"C",2820,23.7,24.1,597,2286,0.110552,0.390012,0.004331,306.8196,-212.8697,124149681,0,100,2793.882766,1,"CBOE S&P 500 INDEX","E",2792.38,0.990205673758865,23.9,30,22,2.5220405,0.101470831272984
